genex	geney	r
ACC	Prosalpha3	0.3571135773024552
ACC	Prosbeta5	0.39768769502782453
ACC	Rab1	0.339042085977879
ACC	Ran	0.32317466968228603
ACC	Rpn10	0.4141195403634974
ACC	Rpn11	0.3323604861599298
ACC	Rpn12	0.3042408187744472
ACC	Rpn5	0.38071281035351984
ACC	Rpn9	0.34595184648951016
ACC	Rpt5	0.3182303110694483
ACC	Sec23	0.4082163932469725
ACC	Sf3b5	0.3204241083901777
ACC	Slh	0.4978871239757028
ACC	SREBP	0.3223861413283561
ACC	Su(var)3-9	0.37261506496029584
ACC	TER94	0.33317153268364375
ACC	Vha13	0.33587612670867545
ACC	Vha14-1	0.3376755150560942
ACC	Vha26	0.33094141226013607
ACC	Vha55	0.34541919387666403
ACC	Vha68-2	0.3803351806562334
Ack	Arf51F	0.3183660235951925
Ack	Atx2	0.3154799240843981
Ack	ben	0.3323074498044578
Ack	CG32066	0.36955041207723266
Ack	Csk	0.4635339995417871
Ack	dnk	0.3260780803792621
Ack	dock	0.4472746906178884
Ack	Drak	0.30430669372628544
Ack	Hip1	0.48665909231402266
Ack	key	0.30691150753141694
Ack	mtm	0.35317531320572476
Ack	nocte	0.5038562810294669
Ack	Ocrl	0.40332245090583274
Ack	Pak3	0.3429146333943087
Ack	PIP4K	0.3794475771406063
Ack	Rab35	0.3953218667345848
Ack	SNF4Agamma	0.32962934488193085
Ack	spen	0.4194855984069974
Ack	stg	0.3085033664207386
Acn	Wdr82	0.30431942906758624
Acp36DE	dpr4	0.33030075671026954
Acp36DE	dpr7	0.34903541439424374
Acp36DE	gnu	0.30512215489005995
Acp36DE	LamC	0.30031686252807444
Act42A	cta	0.3541821389880486
Act5C	Arpc1	0.32572535824879684
Act5C	Arpc5	0.401738025043755
Act5C	Cdc42	0.4166248421463036
Act5C	chic	0.4811850470182937
Act5C	dgt1	0.3442730850591906
Act5C	Hem	0.3152787361786648
Act5C	Mrtf	0.3620309548237854
Act5C	nsl1	0.32968762211403563
Act5C	Rcd1	0.30367142658124185
Act5C	SelR	0.4327616556250254
Act5C	SH3PX1	0.3978289243386003
Act5C	Sra-1	0.3537141972932035
ACXC	CG13377	0.32578546179718204
Ada2a	bip2	0.43086087978359155
Ada2a	CSN3	0.34190880346087243
Ada2a	CSN7	0.3398145424325761
Ada2a	e(y)1	0.3330997896449345
Ada2a	MED10	0.4896975813974877
Ada2a	MED11	0.4604690817226998
Ada2a	MED14	0.5832966414872626
Ada2a	MED17	0.520234010956219
Ada2a	MED19	0.42134966597834517
Ada2a	MED20	0.4729720217889718
Ada2a	MED21	0.30594844625637124
Ada2a	MED22	0.5514138515192014
Ada2a	MED26	0.45608882688693375
Ada2a	MED27	0.4743702160471793
Ada2a	MED28	0.35016744208638206
Ada2a	MED31	0.32700197948109033
Ada2a	MED4	0.5129120192260473
Ada2a	MED7	0.3566163898491869
Ada2a	MED8	0.3700393241726514
Ada2a	mRNA-cap	0.48196547033274834
Ada2a	Rpb11	0.3105203696797111
Ada2a	Rpb4	1
Ada2a	Rpb5	0.5640148408846624
Ada2a	Rpb7	0.5945123206944423
Ada2a	Rpb8	0.5566710228127594
Ada2a	RpII140	0.6511618964513411
Ada2a	RpII15	0.5927855604681332
Ada2a	RpII215	0.5776926329803771
Ada2a	RpII33	0.6042206694192237
Ada2a	Spt5	0.40369229285374375
Ada2a	Taf2	0.3406212002443149
Ada2a	Taf4	0.31331652721436043
Ada2a	TfIIB	0.4988682161009055
Ada2a	TfIIEbeta	0.3597118247553333
Ada2a	TfIIFalpha	0.4652516299185008
AdSS	Nacalpha	0.3334591962755715
AgmNAT	dpr3	0.3195121202910382
AGO1	Bet1	0.40493820337064124
AGO1	BuGZ	0.3099978417651715
AGO1	Caper	0.3427301872162846
AGO1	CG5287	0.37456138676467704
AGO1	CG7483	0.32487448096562005
AGO1	Cka	0.4031689834056814
AGO1	CkIalpha	0.379013825304596
AGO1	CycT	0.40089486007751673
AGO1	dome	0.39512260476978894
AGO1	dos	0.3385066101548914
AGO1	eIF1	0.34210841868842534
AGO1	eIF4E1	0.3513532008040457
AGO1	enok	0.3506963707005494
AGO1	fs(1)h	0.41253609715173045
AGO1	Fur1	0.43994363107705947
AGO1	gw	0.5862206944443459
AGO1	hop	0.37754106363460654
AGO1	mio	0.3567752923147445
AGO1	Nup44A	0.30505750303693585
AGO1	pnt	0.3140563753225196
AGO1	raptor	0.4207390244478567
AGO1	Rcd-1	0.3564698755920619
AGO1	Rheb	0.4448240395868228
AGO1	Rpn6	0.3118893266298015
AGO1	rush	0.3956650255951084
AGO1	S6k	0.3145445337308584
AGO1	Sam-S	0.34324435200532305
AGO1	Sec23	0.3086996410443036
AGO1	Sec61alpha	0.393078572750025
AGO1	shep	0.3204442986086702
AGO1	Sos	0.3723035802087284
AGO1	sqd	0.3701275809053432
AGO1	Src42A	0.37511136535538725
AGO1	srp	0.40064985878909604
AGO1	Stat92E	0.3653893012432559
AGO1	svr	0.3940162095362624
AGO1	Tango14	0.33218587803735855
AGO1	Tlk	0.4419188106881898
AGO1	Tor	0.40400152954517865
AGO1	Unr	0.4986701419183398
AGO1	upd3	0.35435811961264957
AGO1	Vha36-1	0.31449165353068653
AGO1	zfh1	0.39363148634258704
AGO2	ClC-b	0.32653371580597373
ago	His1:CG33801	0.3145571098987145
AlaRS	CG3568	0.35138345030123797
Alas	ATPsynbeta	0.3346996527864872
Alas	blw	0.31346341145747453
Ald1	r-l	0.33123346357429906
al	cad	0.3428630986364467
al	CG18754	0.33635456323294666
al	CG2126	0.34445553265458523
al	CG30466	0.3376276016907697
al	Golgin84	0.4231367312908259
al	His3.3B	0.3298820053401837
al	mAcon2	0.33949205484706646
al	Src64B	0.32751754417448714
Alp12	Nos	0.3145861869790719
Alp12	st	0.30412675707115266
alpha-Est4	CG32081	0.30437059643316594
alpha4GT2	Blos4	0.3037640044154289
alphaCOP	beta'COP	0.5494930069042815
alphaCOP	betaCOP	0.5694048533963295
alphaCOP	crn	0.30171452447484975
alphaCOP	deltaCOP	0.39788942400842126
alphaCOP	eIF2beta	0.35040399606591427
alphaCOP	gammaCOP	0.7174284744855609
alphaCOP	Nsf2	0.43540976735265674
alphaCOP	Rab1	0.37088749906225565
alphaCOP	Rpt5	0.3003097485271906
alphaCOP	Sec23	0.3385655534459441
alphaCOP	SREBP	0.3160518124002507
alphaCOP	zetaCOP	0.5690223081998741
alphaTry	CG1077	0.3342339090686783
alphaTry	CG13473	0.38691099544099655
alphaTry	CG14518	0.3101950692450579
alphaTry	dysc	0.32159643657319525
alphaTry	rg	0.3216771271577869
alphaTry	Tnpo-SR	0.34590105675341354
alph	Atx2	0.3316941398387417
alph	CG3542	0.33139387207364773
alph	hrg	0.3856218084599742
alph	key	0.35008071020283055
alph	lid	0.41328586844954046
alph	nocte	0.3335527172393716
alph	Smg5	0.35076528790155376
alph	spen	0.376791027188036
alph	sxc	0.32443984809585685
alph	Tao	0.3000413070522167
alph	Wdr82	0.35430552861396714
AMPKalpha	Hip1	0.3028472217490738
AMPKalpha	mtm	0.3280795482866344
AMPKalpha	Pten	0.4374201032691892
AMPKalpha	Rab5	0.30356593706379603
AMPKalpha	SNF4Agamma	0.5342414556142151
Amun	Bap111	0.3629898383868326
Amun	brm	0.37455794419050237
Amun	lolal	0.30914116947062403
Amun	mor	0.3734034100385098
Amun	Snr1	0.3263989004873248
Amun	zip	0.3146414296710683
Amy-p	Cyp6v1	0.3030856517521005
Ankle2	baf	0.4655742461285238
Ankle2	Cdc16	0.34339247742032186
Ankle2	CG14712	0.35746356792028716
Ankle2	dup	0.46250894917426394
Ankle2	ida	0.35167844743381615
Ankle2	Nup43	0.3112626664064353
Ankle2	Rcd1	0.3010450110045751
anne	CG11779	0.34372780342411957
anne	CG17119	0.35413086427699525
anne	CG7483	0.3219813204346186
anne	eIF1	0.3547928585874607
anne	eIF4E1	0.30254403110592365
anne	garz	0.32597548816247535
anne	GlnRS	0.3125929090937948
anne	GluProRS	0.3324882333777778
anne	Hsc70-5	0.30510722863006384
anne	Hsp70Bbb	0.3083912848795634
anne	Nnp-1	0.31876219368762015
anne	Nup160	0.306805024605487
anne	Sec23	0.3075312260084539
anne	Tlk	0.31613643734276503
Aos1	lwr	0.3968220606615373
Aos1	Su(var)2-10	0.317702454642451
Aos1	Uba2	0.41922529996341107
AOX1	arx	0.3220197811757668
AOX1	CG10866	0.3148666620766689
AOX1	CG14418	0.3116906188472619
AOX1	CG15296	0.31679237588275344
AOX1	CG16799	0.3245778553867302
AOX1	Cpr65Ec	0.31156552298338736
AOX1	olf186-M	0.38082944437921284
AOX1	rst	0.3602297869623628
AOX1	Tl	0.36933093034693404
AP-1-2beta	AP-2alpha	0.42123639073041536
AP-1-2beta	AP-2mu	0.4449099383781762
AP-1-2beta	AP-2sigma	0.47331913340411463
AP-1-2beta	Chc	0.4762057762797915
AP-1-2beta	cic	0.3194096241667545
AP-1-2beta	lqf	0.38526577846140825
AP-1-2beta	Ptp69D	0.37191114483479126
AP-1-2beta	Rab5	0.31266161689293454
AP-1-2beta	shi	0.386325270459319
AP-1-2beta	sty	0.3360521176695438
AP-1mu	CG13616	0.3940853075108052
AP-1mu	CG6674	0.32114792966693423
AP-1mu	Use1	0.3532627158179177
AP-2alpha	AP-2mu	0.32391622175407
AP-2alpha	AP-2sigma	0.3403575973862907
AP-2alpha	lqf	0.31910393459597053
AP-2mu	AP-2sigma	0.4245991022610056
AP-2mu	ClC-c	0.33247593933009895
AP-2mu	Ptp69D	0.32536985286931275
AP-2mu	Tango6	0.31096426954832496
AP-2sigma	Chc	0.38159282484544593
AP-2sigma	Chi	0.31342199532351733
AP-2sigma	cic	0.30550937011120455
AP-2sigma	ClC-c	0.33792850259009893
AP-2sigma	lqf	0.380444406492214
AP-2sigma	mtm	0.31902005736186434
AP-2sigma	Ptp69D	0.3246852340183397
AP-2sigma	Ssdp	0.3035495970748027
AP-2sigma	sty	0.3489845663101293
APC4	Cbp20	0.3248759510614315
APC4	Cdc16	0.6245536769065902
APC4	Cdc23	0.48186764501265555
APC4	Cdc27	0.47451640795115874
APC4	CG14712	0.3498439382019051
APC4	DCTN2-p50	0.3116720861058709
APC4	dup	0.37796747473213477
APC4	fzy	0.4577239040904677
APC4	ida	0.5933170976485015
APC4	mr	0.5853917416940291
APC4	mute	0.39865429243628786
APC4	shrb	0.31092622330289393
APC4	Spindly	0.39474750670746345
APC4	Sse	0.32731849812817754
ap	Chi	0.4455261340543296
ap	dop	0.30491307314350746
ap	Ssdp	0.41505763141241053
Arf102F	COX7A	0.3596496469261709
Arf102F	cype	0.3065296887827653
Arf51F	Cdk2	0.30069911438001107
Arf51F	CG10418	0.3011654049101919
Arf51F	Csk	0.3124106733307624
Arf51F	Gnf1	0.3172024330043659
Arf51F	Hip1	0.3905442456393636
Arf51F	Ocrl	0.41153094164719883
Arf51F	pbl	0.3418838389527846
Arf51F	PIP4K	0.42228447678422776
Arf51F	Rab35	0.42798594389763744
Arf51F	RnrS	0.329034929115407
Arf51F	RpA-70	0.3170756728298836
Arf51F	shrb	0.31283759898454205
Arf51F	stg	0.32882911185425967
ArgRS	Bet1	0.3452727316822752
ArgRS	CG11583	0.30010039723140414
ArgRS	CG11779	0.337343946041114
ArgRS	CG32344	0.3062094018843808
ArgRS	CG33217	0.33552044399196784
ArgRS	CG33303	0.3046227124923927
ArgRS	CG3335	0.3576855607442469
ArgRS	CG8939	0.30329187457719003
ArgRS	CG9253	0.364224215063984
ArgRS	eIF2Bbeta	0.3059595114502991
ArgRS	eIF2Bepsilon	0.31255789313667215
ArgRS	eIF2Bgamma	0.3284682109491674
ArgRS	eIF3i	0.3167318190529242
ArgRS	eIF4G1	0.3033564769835356
ArgRS	eRF1	0.3321294281809909
ArgRS	GlnRS	0.4128187194639449
ArgRS	GluProRS	0.3590636507784131
ArgRS	IleRS	0.4035618553340409
ArgRS	l(2)05287	0.30952139142758434
ArgRS	LeuRS	0.3787225147201223
ArgRS	LysRS	0.3687384946261422
ArgRS	mge	0.389712823592081
ArgRS	mRpL11	0.31849304945881174
ArgRS	Myc	0.32512518105976296
ArgRS	Nop56	0.3180127760789941
Arl2	CG43064	0.3410743320262089
Arl2	CG6638	0.3276236281217477
Arl2	CG9377	0.30114064153347336
Arp1	DCTN1-p150	0.3699404725164319
Arp1	DCTN2-p50	0.43089088805475495
Arp1	DCTN5-p25	0.3452114899875218
Arp1	Dlic	0.4334016950112386
Arp1	fmt	0.32780820230565677
Arp1	Lis-1	0.3278291103154999
Arp1	vih	0.329141617631679
Arp2	Arpc1	0.32165488111632295
Arp2	Arpc2	0.3397705530479172
Arp2	Arpc5	0.371874553563394
Arp2	Sra-1	0.30194707090841144
Arpc1	Arpc2	0.4831435492058832
Arpc1	Arpc5	0.4529691651276981
Arpc1	SH3PX1	0.33518914660398047
Arpc1	Sra-1	0.3219573068826908
Arpc2	Arpc5	0.5200171759139174
Arpc2	Cdc42	0.3231113432280763
Arpc2	Hem	0.3149256007910306
Arpc2	SH3PX1	0.4129169460019278
Arpc2	Sra-1	0.33665245822581547
Arpc2	Vrp1	0.3018464829625376
Arpc5	Cdc42	0.40441697843721947
Arpc5	Hem	0.3877007019922121
Arpc5	Pi3K68D	0.37056030751473623
Arpc5	rush	0.373779828247256
Arpc5	Sec23	0.3031409000503185
Arpc5	SH3PX1	0.4912569207158569
Arpc5	Sra-1	0.461585399321549
Art2	BtbVII	0.31411359947848116
Art2	tRNA:Ala-AGC-1-1	0.34493018747480586
Art7	CG9272	0.3213844016421364
Art7	Hr96	0.4839076412075491
Art7	Taf13	0.33199455932291877
arx	CG14418	0.3578712700304028
arx	rst	0.3521543440623444
Ask1	Ect4	0.4201973491793299
Ask1	lic	0.4408371663062238
asl	CG13473	0.3679195640363986
asl	CG14518	0.38860474822041735
AstC-R2	ftz	0.3116933980914895
AstCC	gom	0.32509966816368474
Atf6	CG33467	0.36871178894731965
Atf6	CG42867	0.3565153494215151
Atf6	Pcd	0.37005957964122954
atms	Ctr9	0.6448826944516897
atms	r-l	0.3101435567651559
ATP6AP2	DCTN5-p25	0.31257528300293375
ATP6AP2	endos	0.32660542366074835
ATP6AP2	fmt	0.3689254545138408
ATP6AP2	RNASEK	0.45246060211556866
ATP6AP2	Spindly	0.3138701041671784
ATP6AP2	Vha13	0.39883184051431514
ATP6AP2	Vha14-1	0.3472074260050502
ATP6AP2	Vha36-1	0.38841745390745186
ATP6AP2	Vha44	0.33457962879708886
ATP6AP2	VhaAC39-1	0.518035582237228
ATP6AP2	VhaAC45	0.5370157035135201
ATP6AP2	VhaM9.7-b	0.354802682150417
ATP6AP2	VhaPPA1-1	0.46793007429561007
ATP6AP2	VhaSFD	0.41463970848246084
ATP6AP2	vih	0.31158117598192575
ATPsynbeta	ATPsynB	0.6404301046139795
ATPsynbeta	ATPsynCF6	0.713238611469472
ATPsynbeta	ATPsyndelta	0.6000021258732073
ATPsynbeta	ATPsynD	0.6024241320282449
ATPsynbeta	ATPsyngamma	0.542818028201259
ATPsynbeta	ATPsynO	0.524234931056528
ATPsynbeta	blw	0.7338086773974785
ATPsynbeta	CG11583	0.40708523634506094
ATPsynbeta	CG6512	0.3740901032089189
ATPsynbeta	CG7630	0.3662061030027759
ATPsynbeta	COX4	0.5461608923115304
ATPsynbeta	COX5A	0.47116225160619934
ATPsynbeta	COX6B	0.46169658242034345
ATPsynbeta	COX8	0.3359327740465405
ATPsynbeta	Ctr1A	0.30344488379116286
ATPsynbeta	eEF2	0.37500969490542285
ATPsynbeta	Hsc70-5	0.3921363317013451
ATPsynbeta	l(2)37Cc	0.4376686444758555
ATPsynbeta	lig	0.31362657731793137
ATPsynbeta	mRpL14	0.31177220978693654
ATPsynbeta	mRpL24	0.39621623343257983
ATPsynbeta	mRpL35	0.3438053247628407
ATPsynbeta	mRpL38	0.34458876595592824
ATPsynbeta	mRpL41	0.3196950832411301
ATPsynbeta	mRpS30	0.36468276208918293
ATPsynbeta	Nacalpha	0.32628593284661384
ATPsynbeta	ND-51	0.3248196703958689
ATPsynbeta	Ns1	0.3486738600049997
ATPsynbeta	ox	0.437902722896677
ATPsynbeta	Phb2	0.5728833119973051
ATPsynbeta	pit	0.34484464344506677
ATPsynbeta	pix	0.37194219946915447
ATPsynbeta	roh	0.5506048993701279
ATPsynbeta	RpL17	0.3254129042916582
ATPsynbeta	RpL39	0.32752854060103104
ATPsynbeta	RpS13	0.33878200119636065
ATPsynbeta	RpS16	0.30574481896338035
ATPsynbeta	Tim23	0.31962726493976007
ATPsynbeta	UQCR-C1	0.49202612939180995
ATPsynB	ATPsynCF6	0.6985877957431958
ATPsynB	ATPsyndelta	0.5484082767720773
ATPsynB	ATPsynD	0.5915532017937039
ATPsynB	ATPsyngamma	0.45770586001912555
ATPsynB	ATPsynG	0.39596050811398026
ATPsynB	ATPsynO	0.4934929234493513
ATPsynB	blw	0.6352144503186
ATPsynB	CG11583	0.34988101429082213
ATPsynB	CG11779	0.3478444817219666
ATPsynB	CG1542	0.3526722442353746
ATPsynB	CG6512	0.372547244429368
ATPsynB	CG7630	0.39616099512780123
ATPsynB	COX4	0.5410869133639182
ATPsynB	COX5A	0.47202945976888505
ATPsynB	COX5B	0.3666965238264578
ATPsynB	COX6B	0.439458561234329
ATPsynB	COX7A	0.3125565877829453
ATPsynB	COX8	0.4106356086248203
ATPsynB	Ctr1A	0.341503362981558
ATPsynB	cype	0.35800116260422077
ATPsynB	Hsc70-5	0.4071675007541326
ATPsynB	Ip259	0.31170517510789725
ATPsynB	l(2)37Cc	0.42280633220752817
ATPsynB	LysRS	0.322798734399227
ATPsynB	mfrn	0.30454776423554325
ATPsynB	mge	0.3360950901912898
ATPsynB	mRpL10	0.3025626737870909
ATPsynB	mRpL14	0.3155707713906034
ATPsynB	mRpL22	0.30467051843895376
ATPsynB	mRpL23	0.3048310182608023
ATPsynB	mRpL24	0.3996398093155082
ATPsynB	mRpL30	0.3113060364647241
ATPsynB	mRpL35	0.3894562668748985
ATPsynB	mRpL38	0.3584118180134994
ATPsynB	mRpL41	0.3030314447447939
ATPsynB	mRpL44	0.3155206976137484
ATPsynB	mRpS30	0.30540955956309607
ATPsynB	ND-39	0.3064719385778946
ATPsynB	ND-49	0.3206932575771129
ATPsynB	ND-51	0.32593858397776315
ATPsynB	Non1	0.3300133207545806
ATPsynB	Ns1	0.3422360659804392
ATPsynB	ox	0.49363313894103233
ATPsynB	Phb2	0.5252908960620918
ATPsynB	pit	0.4045580263106291
ATPsynB	pix	0.31067838933560665
ATPsynB	roh	0.5272498234116104
ATPsynB	RpL17	0.3147110250410148
ATPsynB	RpS23	0.3167496566232001
ATPsynB	RpS9	0.323889933669339
ATPsynB	Rpt3	0.3141830168694953
ATPsynB	Tim17b	0.3066906316934072
ATPsynB	Tim23	0.35805562303349625
ATPsynB	UQCR-C1	0.5370501387443888
ATPsynCF6	ATPsyndelta	0.5607548078535369
ATPsynCF6	ATPsynD	0.5891954472062639
ATPsynCF6	ATPsyngamma	0.5456066289059118
ATPsynCF6	ATPsynO	0.4789581309178963
ATPsynCF6	blw	0.6838331258693134
ATPsynCF6	CG11583	0.40945124575505426
ATPsynCF6	CG1234	0.30501178387257183
ATPsynCF6	CG1542	0.32541782891548454
ATPsynCF6	CG6512	0.34971373190648447
ATPsynCF6	COX4	0.5698771897483508
ATPsynCF6	COX5A	0.48936339837226167
ATPsynCF6	COX6B	0.4468645840350159
ATPsynCF6	COX8	0.3007867259182539
ATPsynCF6	Ctr1A	0.3372801219032159
ATPsynCF6	eEF1alpha1	0.3222305674115988
ATPsynCF6	Hsc70-5	0.4257109235607309
ATPsynCF6	l(2)37Cc	0.45209339768825374
ATPsynCF6	mge	0.33959002320808473
ATPsynCF6	mRpL14	0.330208169457089
ATPsynCF6	mRpL15	0.3004395722301972
ATPsynCF6	mRpL22	0.3113377587374461
ATPsynCF6	mRpL24	0.3833492545062337
ATPsynCF6	mRpL35	0.3259707084550438
ATPsynCF6	mRpL38	0.3079612727632423
ATPsynCF6	mRpL41	0.3064561650483313
ATPsynCF6	mRpL44	0.31395970174616666
ATPsynCF6	mRpL54	0.3136171337288093
ATPsynCF6	mRpS30	0.3460386257785581
ATPsynCF6	Nacalpha	0.3462510866468408
ATPsynCF6	ND-51	0.3162531273395075
ATPsynCF6	ox	0.4375705108718585
ATPsynCF6	Phb2	0.5697375156815178
ATPsynCF6	pit	0.3208705512145471
ATPsynCF6	pix	0.36261067863317015
ATPsynCF6	roh	0.5511783914677237
ATPsynCF6	RpS23	0.32545561869416967
ATPsynCF6	UQCR-C1	0.5064421838998469
ATPsyndelta	ATPsynD	0.4965084418081035
ATPsyndelta	ATPsyngamma	0.4896508836032211
ATPsyndelta	ATPsynG	0.34694246638083204
ATPsyndelta	ATPsynO	0.5599772572572964
ATPsyndelta	blw	0.6205548909557161
ATPsyndelta	CG11583	0.4336171640520127
ATPsyndelta	CG1234	0.30051196358738297
ATPsyndelta	CG1542	0.32054696609256755
ATPsyndelta	CG32344	0.30904846328488533
ATPsyndelta	CG33217	0.3037093113380702
ATPsyndelta	CG3542	0.3046936757461346
ATPsyndelta	CG6512	0.36598444934297564
ATPsyndelta	CG7630	0.40196784313435924
ATPsyndelta	CG8939	0.32868034958872133
ATPsyndelta	CG9253	0.3408941839241637
ATPsyndelta	COX4	0.5854000307838555
ATPsyndelta	COX5A	0.5087772864289498
ATPsyndelta	COX5B	0.3740840051027049
ATPsyndelta	COX6B	0.5322026032533712
ATPsyndelta	COX8	0.36621072780413066
ATPsyndelta	Ctr1A	0.41860879931277234
ATPsyndelta	cype	0.3455238859626984
ATPsyndelta	eEF1alpha1	0.34765001844746546
ATPsyndelta	eEF2	0.3730346272549453
ATPsyndelta	GlnRS	0.30118990564176357
ATPsyndelta	GluProRS	0.3605017081902229
ATPsyndelta	Hsc70-5	0.36973380953243906
ATPsyndelta	ksr	0.32404501760064774
ATPsyndelta	l(2)37Cc	0.5003815041179578
ATPsyndelta	l(2)k09022	0.31176023980316736
ATPsyndelta	l(3)72Dn	0.30995962575216335
ATPsyndelta	lig	0.30909542778786087
ATPsyndelta	LysRS	0.30191278792906306
ATPsyndelta	mge	0.3561439785643437
ATPsyndelta	mRpL11	0.44522709221576695
ATPsyndelta	mRpL14	0.4169508024201076
ATPsyndelta	mRpL15	0.34611413596320423
ATPsyndelta	mRpL22	0.35554243554979803
ATPsyndelta	mRpL24	0.42257855652476073
ATPsyndelta	mRpL28	0.33032065391299614
ATPsyndelta	mRpL30	0.36101093259149636
ATPsyndelta	mRpL32	0.3258909396795713
ATPsyndelta	mRpL35	0.41077223403565827
ATPsyndelta	mRpL38	0.3381069502395057
ATPsyndelta	mRpL41	0.37347464234918165
ATPsyndelta	mRpL44	0.368449784067799
ATPsyndelta	mRpL46	0.3550683682692433
ATPsyndelta	mRpL54	0.33031871946589414
ATPsyndelta	mRpS18A	0.30452579231442006
ATPsyndelta	mRpS30	0.44881553700002036
ATPsyndelta	Myc	0.30322192374308293
ATPsyndelta	Nacalpha	0.352913099753044
ATPsyndelta	ND-24	0.36835786456943903
ATPsyndelta	ND-39	0.30775615647213417
ATPsyndelta	ND-49	0.30872193630500555
ATPsyndelta	ND-51	0.3745231740379785
ATPsyndelta	Nop56	0.36909378685617267
ATPsyndelta	Ns1	0.32421112095851223
ATPsyndelta	ox	0.4777011909091435
ATPsyndelta	Phb2	0.5533010873821262
ATPsyndelta	pit	0.44403271514720044
ATPsyndelta	pix	0.34939787020382834
ATPsyndelta	ras	0.30291352378163694
ATPsyndelta	roh	0.5446188351183713
ATPsyndelta	sesB	0.31563870057611854
ATPsyndelta	Tim23	0.30381003090743575
ATPsyndelta	UQCR-C1	0.5015133643863442
ATPsynD	ATPsyngamma	0.4276839152248243
ATPsynD	ATPsynG	0.3173942382694558
ATPsynD	ATPsynO	0.5497747224215207
ATPsynD	blw	0.5727429325052839
ATPsynD	CG11583	0.32611442556890263
ATPsynD	CG11779	0.3416600607135968
ATPsynD	CG1234	0.3428139024498956
ATPsynD	CG7630	0.4725639810803298
ATPsynD	COX4	0.5758634158700635
ATPsynD	COX5A	0.4737446824906848
ATPsynD	COX5B	0.4223619276300094
ATPsynD	COX6B	0.42206449843277927
ATPsynD	COX8	0.41719694392983914
ATPsynD	cype	0.35511335990567333
ATPsynD	eEF1alpha1	0.389502761021624
ATPsynD	eIF1	0.35185521613007403
ATPsynD	eIF3c	0.30828849513265166
ATPsynD	GluProRS	0.3459423038757474
ATPsynD	Hsc70-5	0.35389377016838847
ATPsynD	l(2)37Cc	0.35869285265465456
ATPsynD	LysRS	0.33919352091122723
ATPsynD	mfrn	0.3283093792311234
ATPsynD	mRpL14	0.32076171869191855
ATPsynD	mRpL24	0.3413411951302772
ATPsynD	mRpL38	0.31674310751974716
ATPsynD	mRpL46	0.30466458903746635
ATPsynD	mRpL51	0.30758165277145977
ATPsynD	ND-24	0.3126077235912741
ATPsynD	ND-39	0.34273771337864023
ATPsynD	ND-49	0.3722421160949473
ATPsynD	ND-51	0.39001367107630053
ATPsynD	Non1	0.3264968578462357
ATPsynD	ox	0.40418808182220567
ATPsynD	Phb2	0.4609624933926125
ATPsynD	roh	0.4860501586935579
ATPsynD	RpS21	0.3011791155385461
ATPsynD	RpS23	0.32091607190625293
ATPsynD	RpS29	0.31699388680007634
ATPsynD	RpS5a	0.3065434554813177
ATPsynD	RpS9	0.3636590401561158
ATPsynD	Rpt3	0.3085354871548524
ATPsynD	Tim17b	0.3082918217270192
ATPsynD	Tim23	0.342224769855022
