genex	geney	idx	idy	r
5-HT1B	RNASEK	19_A11	02_E5	0.47300554576017007
5-HT1B	RpII15	19_A11	18_K1	0.46058709964919703
5-HT1B	RpII215	19_A11	13_F19	0.4987095345462469
5-HT1B	shrb	19_A11	05_D20	0.6515163147563691
5-HT1B	SNF4Agamma	19_A11	06_M23	0.6630581161242589
5-HT1B	spen	19_A11	10_N22	0.5624526528041224
5-HT1B	sqh	19_A11	18_C10	0.5146726665135619
5-HT1B	Sse	19_A11	10_G17	0.5148094700649244
5-HT1B	stg	19_A11	06_N6	0.5335353168657397
5-HT1B	sty	19_A11	07_H18	0.4904669203801503
5-HT1B	thr	19_A11	03_P18	0.5909269445941575
5-HT1B	Upf1	19_A11	09_P7	0.4550861591617982
5-HT1B	Upf2	19_A11	18_C9	0.4821257101685124
a10	C1GalTA	02_M24	02_A24	0.4690638619477354
a10	CG11714	02_M24	08_C10	0.45073383564409525
a10	CG15098	02_M24	05_B5	0.5470601953480139
a10	PTPMT1	02_M24	09_I13	0.4536220360589266
ABCA	p23	04_F15	03_C13	0.4645772633563924
Abi	Sra-1	07_F24	03_G20	0.49518415347613937
Abl	Ack	11_M22	13_M18	0.6687771097187569
Abl	AMPKalpha	11_M22	09_L15	0.6589677516101328
Abl	Arf51F	11_M22	14_I17	0.6134215081466539
Abl	Atx2	11_M22	06_E11	0.5929550294704214
Abl	Axud1	11_M22	02_P2	0.46780995294663025
Abl	be	11_M22	18_P6	0.5641675058123511
Abl	Bre1	11_M22	16_K12	0.46001000786354007
Abl	brun	11_M22	10_M10	0.6629367820766442
Abl	capt	11_M22	14_E24	0.46916794092205066
Abl	CG32066	11_M22	05_O3	0.6071181887098069
Abl	CG5662	11_M22	13_O7	0.4791881951884486
Abl	Csk	11_M22	02_K5	0.6097362948803893
Abl	dmpd	11_M22	15_C17	0.4937980512305183
Abl	dock	11_M22	12_N23	0.6551427111677065
Abl	Drak	11_M22	12_O20	0.4513295255349358
Abl	drongo	11_M22	17_I22	0.4874014234328913
Abl	flr	11_M22	02_A13	0.5246681664492691
Abl	gek	11_M22	13_D12	0.4888518262462578
Abl	hdc	11_M22	03_N7	0.45849823834702
Abl	Hip1	11_M22	17_L17	0.7035107685130431
Abl	Hrb27C	11_M22	17_G13	0.4709290029920659
Abl	me31B	11_M22	19_D11	0.4682985148123763
Abl	mtm	11_M22	18_M11	0.5253248454348265
Abl	Naxe	11_M22	08_K17	0.4715544192892928
Abl	Nmt	11_M22	05_D24	0.5227690781698859
Abl	nocte	11_M22	04_L12	0.7511368610408029
Abl	Ocrl	11_M22	14_G9	0.550051761597372
Abl	Pak3	11_M22	03_G9	0.49650668928086755
Abl	PCNA	11_M22	18_I7	0.5010056629408314
Abl	PIP4K	11_M22	06_D14	0.6407487364669807
Abl	Rab35	11_M22	11_H6	0.5138174090226454
Abl	Rab8	11_M22	03_M17	0.47718139094307094
Abl	RhoGAP92B	11_M22	07_I9	0.5341281894296777
Abl	RhoGAPp190	11_M22	16_H2	0.5799760970231279
Abl	RpA-70	11_M22	18_I23	0.4676615925566453
Abl	Rpb7	11_M22	08_N5	0.45316980342128577
Abl	sau	11_M22	06_L23	0.46409477300610463
Abl	Sbf	11_M22	02_E6	0.5130565987858032
Abl	Sec10	11_M22	09_J14	0.45506330022492103
Abl	shrb	11_M22	05_D20	0.5205879329892084
Abl	SNF4Agamma	11_M22	06_M23	0.6654687159761729
Abl	spen	11_M22	10_N22	0.5670908940014362
Abl	sty	11_M22	07_H18	0.48427754740670964
Abl	sxc	11_M22	05_K13	0.4786265941023948
Abl	Trs33	11_M22	03_I14	0.45847093671544514
Abl	tsr	11_M22	13_L14	0.45355860409340126
Abl	Ubi-p63E	11_M22	10_B3	0.49194983568427897
Abl	Uev1A	11_M22	13_J23	0.5935912602450529
Abl	Upf2	11_M22	18_C9	0.491910442686161
Abl	Vps28	11_M22	12_B23	0.5780482339979153
ab	CG42361	16_I2	02_B13	0.4802486862137343
ab	Cyp6a2	16_I2	04_M2	0.4767520273899076
Ac78C	CG17119	12_J17	06_B16	0.5956987598182305
Ac78C	CG31111	12_J17	09_M18	0.5172576881105123
Ac78C	gw	12_J17	09_F2	0.5409266938541275
Ac78C	mask	12_J17	14_C7	0.47375175096290667
Ac78C	nsl1	12_J17	11_A7	0.5092175957945082
Ac78C	Prosalpha3	12_J17	10_H3	0.4591258453220974
Ac78C	Rpn11	12_J17	18_M5	0.4893033692956763
Ac78C	Rpn5	12_J17	18_E1	0.5189827099162271
Ac78C	Rpt4	12_J17	18_B10	0.4873288122171434
Ac78C	Sec23	12_J17	16_F12	0.5167267956785012
Ac78C	SH3PX1	12_J17	13_K18	0.4567940539026461
Ac78C	Vha68-2	12_J17	01_M15	0.4577170971315515
Acbp1	CG4069	03_E9	08_H9	0.46588800100420946
ACC	ArgRS	16_O5	02_G17	0.46455784167011877
ACC	CG17119	16_O5	06_B16	0.4625780545883408
ACC	CG9175	16_O5	13_J22	0.48513558984783817
ACC	dmt	16_O5	18_D1	0.4738472817659368
ACC	Hel25E	16_O5	19_J21	0.46215083784354277
ACC	Prosbeta5	16_O5	09_P23	0.5337408780152565
ACC	Rpn10	16_O5	19_J4	0.4566517221613416
ACC	Rpn5	16_O5	18_E1	0.45153884337126066
ACC	RpS12	16_O5	02_A19	0.48875561373731524
ACC	Sec23	16_O5	16_F12	0.4771880216186583
ACC	Slh	16_O5	03_B14	0.5048655728560661
ACC	SREBP	16_O5	09_B10	0.5099918547990775
ACC	srp	16_O5	17_A22	0.4642106933175749
ACC	TER94	16_O5	03_G22	0.5153576694198062
ACC	Vha68-2	16_O5	01_M15	0.4789704724085683
Acer	CG7600	05_E3	16_I8	0.48065325713177653
Acf	Iswi	11_M8	18_A6	0.5088412679360766
Ack	AGO2	13_M18	19_E6	0.4913403921862069
Ack	AMPKalpha	13_M18	09_L15	0.612678779794988
Ack	APC4	13_M18	16_A16	0.45870347671618167
Ack	Arf51F	13_M18	14_I17	0.46501295477141186
Ack	Atx2	13_M18	06_E11	0.6065301019506677
Ack	ben	13_M18	07_O9	0.5781447453142777
Ack	Bet5	13_M18	12_H17	0.4678606130609185
Ack	Bre1	13_M18	16_K12	0.46520318814075695
Ack	brun	13_M18	10_M10	0.6526340045577126
Ack	Camp	13_M18	04_K6	0.5308586499110889
Ack	capt	13_M18	14_E24	0.5733254759071903
Ack	CenB1A	13_M18	13_D7	0.49577945448226457
Ack	CG14647	13_M18	06_I6	0.4758565664284828
Ack	CG30471	13_M18	15_I4	0.48513314174927785
Ack	CG32066	13_M18	05_O3	0.595876511163997
Ack	CG8108	13_M18	03_L5	0.4562585684067963
Ack	Chi	13_M18	09_P3	0.6086571994425498
Ack	cm	13_M18	16_I10	0.4556897021795418
Ack	Csk	13_M18	02_K5	0.6303694128052465
Ack	dock	13_M18	12_N23	0.8205790560286489
Ack	Drak	13_M18	12_O20	0.5732511063483586
Ack	emb	13_M18	09_B19	0.4557140520987654
Ack	flr	13_M18	02_A13	0.5352585738889035
Ack	gek	13_M18	13_D12	0.7088392795937573
Ack	Gnf1	13_M18	13_L20	0.45907815975460875
Ack	Hip1	13_M18	17_L17	0.7814854154143424
Ack	Hrb27C	13_M18	17_G13	0.4508576389894043
Ack	hrg	13_M18	06_H20	0.456345518488582
Ack	imd	13_M18	18_M18	0.5140083607169967
Ack	key	13_M18	13_C23	0.5124529933986407
Ack	me31B	13_M18	19_D11	0.48290860007977265
Ack	mtm	13_M18	18_M11	0.6561675199609551
Ack	Nmt	13_M18	05_D24	0.5188359882270579
Ack	nocte	13_M18	04_L12	0.7860578192106071
Ack	Ocrl	13_M18	14_G9	0.5945227895343764
Ack	Pak3	13_M18	03_G9	0.5442885541760156
Ack	PIP4K	13_M18	06_D14	0.6230489840181272
Ack	Rab35	13_M18	11_H6	0.5750024670341528
Ack	RasGAP1	13_M18	09_L7	0.4714938871891056
Ack	raskol	13_M18	13_L9	0.4683910057778636
Ack	raw	13_M18	15_C5	0.4522452414375062
Ack	Reph	13_M18	08_F6	0.47299588918868674
Ack	RhoGAP5A	13_M18	06_F10	0.579739908601295
Ack	RhoGAP92B	13_M18	07_I9	0.4820133668745355
Ack	RhoGAPp190	13_M18	16_H2	0.6163311585504304
Ack	Rok	13_M18	09_K24	0.5478976194416384
Ack	Sbf	13_M18	02_E6	0.5919052996297384
Ack	shrb	13_M18	05_D20	0.5188872741908126
Ack	SNF4Agamma	13_M18	06_M23	0.6076721736744167
Ack	spen	13_M18	10_N22	0.7651300987373881
Ack	Ssdp	13_M18	06_L12	0.6314871803212969
Ack	stg	13_M18	06_N6	0.47867236222569676
Ack	sty	13_M18	07_H18	0.5147587018344146
Ack	sxc	13_M18	05_K13	0.6044070115271921
Ack	toe	13_M18	17_J10	0.4529440594624326
Ack	Trs23	13_M18	11_F6	0.45213130228179127
Ack	Trs31	13_M18	05_H4	0.5064005010657936
Ack	Trs33	13_M18	03_I14	0.4887792150329566
Ack	TwdlE	13_M18	08_I8	0.45186455917794066
Ack	Uev1A	13_M18	13_J23	0.4999457120311316
Ack	Vps37B	13_M18	19_I19	0.46789910465842416
Acn	Bre1	13_N8	16_K12	0.4865191152136563
Acn	Wdr82	13_N8	18_M3	0.519308188305401
Acsl	RasGAP1	06_G14	09_L7	0.5043381179715701
Act42A	CG15258	06_P14	15_B21	0.487655596159697
Act42A	CG16800	06_P14	17_G3	0.454854291530088
Act42A	CG33159	06_P14	15_N22	0.46507019209651695
Act42A	CG42367	06_P14	01_E5	0.5899163629079245
Act42A	CG42778	06_P14	17_A19	0.5109057128187139
Act42A	CG9194	06_P14	09_G23	0.4600076008906832
Act42A	Elp3	06_P14	17_I20	0.5797616630392304
Act42A	kappaTry	06_P14	09_O5	0.4724586686744414
Act42A	mbm	06_P14	14_O20	0.4841755691323911
Act42A	PIG-X	06_P14	03_O19	0.4747211883616205
Act42A	RagA-B	06_P14	18_P15	0.45995693095943313
Act42A	SC35	06_P14	07_I5	0.4686967790231875
Act42A	scu	06_P14	18_N15	0.4765174485989547
Act42A	Sdhaf3	06_P14	12_L23	0.4880179102573912
Act42A	Spt3	06_P14	06_P8	0.4948585340388816
Act42A	Takl1	06_P14	09_F17	0.5366477940896752
Act42A	vsg	06_P14	10_A7	0.46192003861145287
Act42A	vvl	06_P14	09_A15	0.5480164108196429
Act42A	zetaTry	06_P14	01_J10	0.5349623877568189
Act5C	Arpc2	16_I14	10_J21	0.47013260615596086
Act5C	Arpc5	16_I14	05_F8	0.5768809714649986
Act5C	Bet1	16_I14	11_O24	0.45613574684397723
Act5C	Cdc42	16_I14	09_G6	0.5783002194517687
Act5C	Ced-12	16_I14	18_A21	0.5561025143051098
Act5C	CG13185	16_I14	09_E15	0.48261813945142634
Act5C	CG17119	16_I14	06_B16	0.4813713622857028
Act5C	CG2691	16_I14	11_G1	0.47089872461539894
Act5C	CG33303	16_I14	11_E10	0.4729985881378841
Act5C	CG4806	16_I14	13_I12	0.48865919766953175
Act5C	CG7483	16_I14	16_K2	0.5639105914698203
Act5C	CG9253	16_I14	09_N1	0.4956719915389832
Act5C	CkIalpha	16_I14	18_E9	0.47548493034614436
Act5C	Clamp	16_I14	19_C20	0.48049228380730735
Act5C	cpb	16_I14	02_M1	0.507933457497886
Act5C	Crk	16_I14	06_H16	0.4675337982974223
Act5C	Dad1	16_I14	04_P9	0.4744199718376835
Act5C	eEF1alpha1	16_I14	06_A17	0.4583448629183536
Act5C	eEF2	16_I14	08_N6	0.4613338813946218
Act5C	Fur1	16_I14	15_O13	0.531360574534233
Act5C	IscU	16_I14	17_K5	0.4858050921265302
Act5C	kud	16_I14	03_M11	0.5622758285292132
Act5C	mask	16_I14	14_C7	0.45230462331712024
Act5C	Mrtf	16_I14	11_K14	0.5623293986271329
Act5C	msk	16_I14	18_L7	0.5287784287199607
Act5C	Ost48	16_I14	03_C12	0.4630936323097958
Act5C	pirk	16_I14	15_K8	0.45713252511870717
Act5C	Prosalpha3	16_I14	10_H3	0.4791052554225037
Act5C	Rac1	16_I14	03_L19	0.5937483432022421
Act5C	Rpn5	16_I14	18_E1	0.5259420450289958
Act5C	rush	16_I14	18_G9	0.5032574036278685
Act5C	Sec23	16_I14	16_F12	0.4593330963257382
Act5C	SH3PX1	16_I14	13_K18	0.6443199063984076
Act5C	Slmap	16_I14	06_O23	0.4522345566001612
Act5C	Tango14	16_I14	05_O15	0.46364202879061245
Act5C	TER94	16_I14	03_G22	0.49751095055628153
Act5C	Usp32	16_I14	12_J7	0.468809985295844
Act5C	Vha68-2	16_I14	01_M15	0.5323814027010698
ACXC	CG11370	16_C23	16_O24	0.5133631179389098
ACXC	CG13377	16_C23	16_B22	0.6385241773881245
ACXC	CG15169	16_C23	16_D23	0.6421257371430461
ACXC	CG15916	16_C23	16_C24	0.5128288539148748
ACXC	CG1824	16_C23	17_I7	0.4685699477047675
ACXC	CG31668	16_C23	16_B24	0.5394304431587641
ACXC	CG4587	16_C23	02_N2	0.546289453911104
ACXC	CIAPIN1	16_C23	16_P19	0.599784005447546
ACXC	comr	16_C23	16_B23	0.4982256545535244
ACXC	phm	16_C23	16_P18	0.4729308374447483
ACXC	Rbp	16_C23	16_C22	0.5005633731994701
ACXC	TH1	16_C23	16_A22	0.4572671043033589
ACXC	uex	16_C23	16_P22	0.6181907941883048
Ada2a	bip2	18_G16	18_I15	0.4751074331435138
Ada2a	CG8108	18_G16	03_L5	0.5203716205329993
Ada2a	CSN3	18_G16	11_I14	0.5209015380461781
Ada2a	CSN5	18_G16	13_L1	0.4824564682280499
Ada2a	CSN7	18_G16	12_P19	0.5315517608660152
Ada2a	CSN8	18_G16	05_M13	0.5252827417348662
Ada2a	Cul4	18_G16	07_D6	0.5010670836690825
Ada2a	MED10	18_G16	07_F22	0.5165819753284455
Ada2a	MED11	18_G16	09_B6	0.5735868302780222
Ada2a	MED14	18_G16	13_H17	0.6256066301534606
Ada2a	MED17	18_G16	13_D5	0.5638826358305284
Ada2a	MED20	18_G16	10_D11	0.6530931068604267
Ada2a	MED21	18_G16	15_I15	0.4506853546382128
Ada2a	MED26	18_G16	13_A11	0.5340557358769852
Ada2a	MED27	18_G16	09_O12	0.584190417132388
Ada2a	MED4	18_G16	09_K14	0.5856771943895286
Ada2a	MED7	18_G16	02_G8	0.5631604697468527
Ada2a	MED8	18_G16	10_F9	0.499914874082389
Ada2a	mRNA-cap	18_G16	19_F19	0.4985318867428161
Ada2a	Rpb4	18_G16	18_G16	1
Ada2a	Rpb5	18_G16	13_L10	0.6480376512862067
Ada2a	Rpb7	18_G16	08_N5	0.5561783525565832
Ada2a	Rpb8	18_G16	11_I6	0.649010704589813
Ada2a	RpII140	18_G16	02_I18	0.7594322584867402
Ada2a	RpII15	18_G16	18_K1	0.619950700943782
Ada2a	RpII215	18_G16	13_F19	0.5811841869628362
Ada2a	RpII33	18_G16	10_N10	0.6652466887853944
Ada2a	Spt5	18_G16	08_L19	0.5926571856627678
Ada2a	TfIIB	18_G16	01_P8	0.5666909155212254
Ada2a	TfIIEbeta	18_G16	09_B24	0.5499815441714486
Ada2a	TfIIFalpha	18_G16	10_N16	0.6413529592918601
Ada2b	CG10555	18_G15	02_N7	0.4587319015440404
Ada2b	CG17683	18_G15	14_D22	0.5088368318800957
Ada2b	CG6937	18_G15	03_O5	0.5023824244393651
Ada2b	CG7483	18_G15	16_K2	0.46481506698451924
Ada2b	CG9246	18_G15	02_A21	0.45921304000603574
Ada2b	eIF4E1	18_G15	14_F2	0.45929158530036845
Ada2b	mio	18_G15	08_P3	0.46336579900073255
Ada2b	Nup44A	18_G15	18_N13	0.49862354590225627
Ada2b	raptor	18_G15	09_L18	0.4552292479112532
Ada2b	RpL11	18_G15	14_H7	0.4597899961998512
Ada2b	rush	18_G15	18_G9	0.49999129883185195
Ada2b	sqd	18_G15	07_M13	0.45675947815516843
Ada2b	srp	18_G15	17_A22	0.4659749854774403
Ada2b	Ythdc1	18_G15	16_O23	0.45814111970145915
Adgf-B	bru2	16_M23	05_B17	0.46225840209639013
Adgf-B	CG2004	16_M23	17_C23	0.4791471532703544
Adk3	CG42741	01_C10	14_K14	0.5068763810271831
Aef1	beat-IIIc	09_P17	11_L24	0.4932509967476985
Aef1	CG6023	09_P17	04_E15	0.49666731768925815
Aef1	obst-B	09_P17	10_E8	0.4840485201476732
Aef1	Or33b	09_P17	02_H23	0.4595095715577813
Aef1	Thd1	09_P17	18_G13	0.4666896377216539
Ag5r2	SmydA-7	13_I14	15_E14	0.4619042573647158
AGO1	Arpc5	13_K24	05_F8	0.4963179475730997
AGO1	Bet1	13_K24	11_O24	0.5085222803011045
AGO1	BuGZ	13_K24	13_N16	0.5942809097465701
AGO1	Bx	13_K24	11_I4	0.48761751181891866
AGO1	Caper	13_K24	07_L2	0.5700998511207441
AGO1	CG14543	13_K24	10_B13	0.4871841213801928
AGO1	CG4552	13_K24	06_O7	0.4679727331739847
AGO1	CG5287	13_K24	05_L8	0.5479718054946339
AGO1	CG7483	13_K24	16_K2	0.5255766840994375
AGO1	CG7518	13_K24	19_F5	0.4516887431501358
AGO1	CG8939	13_K24	13_K7	0.45822836724471183
AGO1	CkIalpha	13_K24	18_E9	0.5629621835041206
AGO1	CycT	13_K24	09_M10	0.4804062926399317
AGO1	dome	13_K24	16_J7	0.5731193850887164
AGO1	eEF1alpha1	13_K24	06_A17	0.6052306716296674
AGO1	eEF5	13_K24	06_B2	0.4676978118681715
AGO1	eIF4E1	13_K24	14_F2	0.5319309471552733
AGO1	eIF4G1	13_K24	07_C2	0.48431315558186
AGO1	emc	13_K24	01_J3	0.5165350886376207
AGO1	enok	13_K24	13_J11	0.5358281693220706
AGO1	fs(1)h	13_K24	17_K2	0.5913175140585223
AGO1	Fur1	13_K24	15_O13	0.6673428715750216
AGO1	gw	13_K24	09_F2	0.7683061537387486
AGO1	Hnf4	13_K24	09_P13	0.5975656563006876
AGO1	hop	13_K24	16_E2	0.4697944120886657
AGO1	hyd	13_K24	09_M6	0.45011179321595374
AGO1	Irk1	13_K24	11_J2	0.5270631682472193
AGO1	mask	13_K24	14_C7	0.45777708049608157
AGO1	mio	13_K24	08_P3	0.5375926471750747
AGO1	mtd	13_K24	04_P11	0.5300674499673029
AGO1	Nnp-1	13_K24	17_A12	0.5012741079022667
AGO1	Pdk1	13_K24	08_B14	0.49184210534105244
AGO1	Pi3K68D	13_K24	06_L11	0.5039732135588857
AGO1	pnt	13_K24	09_J11	0.475536851062867
AGO1	Prosalpha2	13_K24	10_H10	0.48667715008637663
AGO1	Prosalpha3	13_K24	10_H3	0.45085234049057066
AGO1	Prosbeta7	13_K24	03_I21	0.48253745203506376
AGO1	Pvf2	13_K24	04_N23	0.4678338683010269
AGO1	raptor	13_K24	09_L18	0.5630237928629697
AGO1	Rcd-1	13_K24	16_H20	0.45988429695532684
AGO1	Rheb	13_K24	19_H17	0.5738254738885097
AGO1	rno	13_K24	06_L24	0.4886916853235137
AGO1	Rpn5	13_K24	18_E1	0.4682288985735936
AGO1	rush	13_K24	18_G9	0.5422897989262719
AGO1	S6k	13_K24	13_J17	0.4843215036052528
AGO1	Sam-S	13_K24	13_A16	0.5454358439589193
AGO1	Sec61alpha	13_K24	02_C17	0.49032634676647374
AGO1	SH3PX1	13_K24	13_K18	0.45498692024355786
AGO1	shep	13_K24	18_J11	0.54375622163036
AGO1	Sos	13_K24	18_A8	0.5902290002433183
AGO1	sqd	13_K24	07_M13	0.5645644267970625
AGO1	Src42A	13_K24	09_O8	0.4797492882578414
AGO1	srp	13_K24	17_A22	0.6117979218714943
AGO1	Stat92E	13_K24	10_F12	0.4852295804421074
AGO1	svr	13_K24	05_E9	0.5898261571970096
AGO1	Tango14	13_K24	05_O15	0.5410378652435649
AGO1	TER94	13_K24	03_G22	0.4775599319593752
AGO1	Tlk	13_K24	12_K14	0.6135523538658118
AGO1	Tor	13_K24	09_O6	0.5377100334864554
AGO1	Unr	13_K24	03_E5	0.6208678035361422
AGO1	upd3	13_K24	04_I10	0.5071152654753877
AGO1	Vha68-2	13_K24	01_M15	0.5034903156109445
AGO1	yki	13_K24	06_M1	0.4677727243569695
AGO2	Csk	19_E6	02_K5	0.4838389481743587
AGO3	tra2	17_L7	01_G12	0.45350182148246987
ago	His1:CG33801	06_L14	06_L7	0.4529131400638172
agt	CG6481	09_H8	12_N2	0.4756079717185107
AhcyL1	scrib	15_G1	10_L11	0.45654931826072204
Akap200	CG15343	17_F10	16_P21	0.4781230609105721
Akap200	CG1824	17_F10	17_I7	0.5095006350648819
Akap200	cpb	17_F10	02_M1	0.4671221730504287
Akap200	PAPLA1	17_F10	16_P23	0.4714115381223133
Akap200	PGRP-LB	17_F10	16_A23	0.5051692937353214
Akap200	PICK1	17_F10	07_P8	0.4873202348297735
akirin	CG12171	16_O9	17_G17	0.45034279826354706
akirin	CG13003	16_O9	16_P12	0.5505569018981297
akirin	CG13559	16_O9	07_F7	0.4539368507373173
akirin	CG14095	16_O9	15_I14	0.48813468676413974
akirin	CG17265	16_O9	09_L10	0.513838963196992
akirin	CG31712	16_O9	14_B12	0.4876746428427877
akirin	CG32762	16_O9	18_I8	0.46090846207197395
akirin	CG33333	16_O9	15_B2	0.47926328627303305
akirin	CG3638	16_O9	03_G7	0.5135965456908173
akirin	CG5746	16_O9	11_K17	0.6072436114315363
akirin	CG7548	16_O9	04_M10	0.5239360485457781
akirin	CG9083	16_O9	03_H8	0.6048327709648315
akirin	CG9632	16_O9	03_N14	0.5453256299408673
akirin	CG9759	16_O9	09_A22	0.45191643137345794
akirin	FMRFa	16_O9	10_I1	0.467149968220233
akirin	Mad	16_O9	07_D18	0.4697819681909778
akirin	olf413	16_O9	05_G17	0.4632981177510858
akirin	Pi3K59F	16_O9	18_P7	0.47336178292368036
akirin	TwdlN	16_O9	10_A21	0.45273018570001683
akirin	tyf	16_O9	07_E24	0.5047237582675644
akirin	Vta1	16_O9	06_B8	0.45025242694224654
akirin	Wee1	16_O9	09_J21	0.4755589311208222
Aladin	Gr77a	05_A4	19_K8	0.4742627224172853
Alg11	Elk	01_K5	02_K13	0.5233322088938872
Alg11	Hmu	01_K5	05_M5	0.5074840800842162
Alh	CG6044	09_M20	03_L22	0.4893745345689765
Alh	PTPMT1	09_M20	09_I13	0.4511959618373326
Alk	skd	02_K7	18_A10	0.48451400987902654
al	CG13722	01_B22	18_A13	0.45136286673294423
al	CG18636	01_B22	03_H19	0.495731715377958
al	CG32176	01_B22	04_O16	0.5045659111683505
Alp12	CG4301	09_I9	01_A11	0.45851706009258164
Alp12	Cht10	09_I9	01_A16	0.46330677712729
Alp5	CG7255	11_F11	04_E8	0.48333137875522325
Alp8	SmD2	03_E6	08_A2	0.4646645881809173
Alp8	Srp14	03_E6	06_O1	0.4704129721279543
alpha-Est2	CG15517	01_G5	15_J21	0.45301507182205486
alpha-Est4	CG13538	01_I8	04_A12	0.46993314536428504
alpha-Est4	Obp19c	01_I8	18_D17	0.5094161442258097
alpha-Est4	Vha100-2	01_I8	08_C16	0.4514953157929719
alpha-Est9	AMPKalpha	01_H3	09_L15	0.45594507481368357
alpha-Est9	Atx2	01_H3	06_E11	0.45620876899795215
alpha-Est9	ben	01_H3	07_O9	0.45663286829446387
alpha-Est9	Drak	01_H3	12_O20	0.47608416968385603
alpha-Est9	dup	01_H3	17_E20	0.4663754424270827
alpha-Est9	Mvl	01_H3	02_A8	0.46976571589061106
alpha-Est9	shrb	01_H3	05_D20	0.48091940354120694
alpha-Est9	SNF4Agamma	01_H3	06_M23	0.4873513250887857
alphaCOP	beta'COP	16_E12	07_J8	0.4516207104202676
alphaCOP	betaCOP	16_E12	02_I13	0.6257218618433383
alphaCOP	crn	16_E12	19_I11	0.4738805985813422
alphaCOP	gammaCOP	16_E12	16_L6	0.5571837626984903
alphaCOP	zetaCOP	16_E12	06_M15	0.466854677273637
alphaTub85E	CG5111	18_E10	02_C7	0.4633025728565085
alph	AMPKalpha	10_J8	09_L15	0.4708466136563217
alph	ap	10_J8	19_D15	0.4976738597657341
alph	Atx2	10_J8	06_E11	0.5922403097130289
alph	Bet5	10_J8	12_H17	0.4777716943370985
alph	Bre1	10_J8	16_K12	0.4676424743689463
alph	CG32066	10_J8	05_O3	0.5559399479136786
alph	CG9578	10_J8	13_D11	0.4504805976667415
alph	Chi	10_J8	09_P3	0.5436635122068082
alph	cm	10_J8	16_I10	0.45186845184797236
alph	Droj2	10_J8	02_P24	0.46956399430415185
alph	Hrb27C	10_J8	17_G13	0.4668923846407897
alph	hrg	10_J8	06_H20	0.5374841212923367
alph	Hsc70Cb	10_J8	06_D20	0.47033219157957423
alph	key	10_J8	13_C23	0.5230991923435034
alph	lid	10_J8	10_H19	0.6389901110905315
alph	me31B	10_J8	19_D11	0.5222186647684539
alph	MED4	10_J8	09_K14	0.46309385628267713
alph	Nmt	10_J8	05_D24	0.4500088244606862
alph	nocte	10_J8	04_L12	0.509514598592879
alph	pAbp	10_J8	14_I9	0.5001666495210653
alph	PpV	10_J8	10_H14	0.46833519209144386
alph	Ptp61F	10_J8	17_G22	0.5316360208661103
alph	RhoGAP5A	10_J8	06_F10	0.47998330137387313
alph	RhoGAPp190	10_J8	16_H2	0.48552560933686495
alph	sau	10_J8	06_L23	0.5115922302355325
alph	spen	10_J8	10_N22	0.5956876673097271
alph	Ssdp	10_J8	06_L12	0.5074290553062716
alph	sxc	10_J8	05_K13	0.5538368793019551
alph	Tao	10_J8	14_E3	0.49708232613918824
alph	tral	10_J8	13_F1	0.5341040881016843
